model_id,stock_code,samples,mse,mae,rmse,mape,accuracy,precision,recall,f1,mcc
naive,000007.SZ,45,0.004869008642851757,0.04609691344667222,0.06977828202852057,1.0,0.26666666666666666,0.26666666666666666,1.0,0.4210526315789474,0.0
naive,000008.SZ,45,0.0009055810303111911,0.02515155266349509,0.03009287341400271,1.0,0.4,0.4,1.0,0.5714285714285715,0.0
naive,000009.SZ,45,0.0008427594465192702,0.02392507122519111,0.029030319435363956,1.0,0.5333333333333333,0.5333333333333333,1.0,0.6956521739130436,0.0
naive,000010.SZ,45,0.001742833029346593,0.03160913330502804,0.041747251758009085,0.9333333333333333,0.2,0.2,1.0,0.33333333333333337,0.0
naive,000011.SZ,45,0.0011562694468128967,0.028797826233009464,0.03400396222226017,1.0,0.4,0.4,1.0,0.5714285714285715,0.0
naive,000014.SZ,45,0.001843443526504038,0.032715886753673304,0.042935341229621525,1.0,0.4,0.4,1.0,0.5714285714285715,0.0
naive,000017.SZ,45,0.0009489702424192577,0.023430695850402073,0.03080536061173863,0.8666666666666667,0.5333333333333333,0.5333333333333333,1.0,0.6956521739130436,0.0
naive,000020.SZ,45,0.0020166372100719424,0.030114781996235216,0.04490698397879713,1.0,0.5333333333333333,0.5333333333333333,1.0,0.6956521739130436,0.0
naive,000023.SZ,45,0.0029053383631269963,0.04313248967130975,0.05390119073941685,1.0,0.13333333333333333,0.13333333333333333,1.0,0.23529411764705882,0.0
naive,000025.SZ,45,0.0008392590557606439,0.02112795573193575,0.028969968169824487,1.0,0.4666666666666667,0.4666666666666667,1.0,0.6363636363636364,0.0
naive,000030.SZ,45,0.0005085734349099546,0.018564926212032602,0.022551572781292984,0.9333333333333333,0.5333333333333333,0.5333333333333333,1.0,0.6956521739130436,0.0
naive,000034.SZ,45,0.004035243267279386,0.049008644030739824,0.06352356466130805,1.0,0.6666666666666666,0.6666666666666666,1.0,0.8,0.0
naive,000035.SZ,45,0.0006001081552201871,0.020856831129640294,0.024497105037538356,0.9333333333333333,0.4666666666666667,0.4666666666666667,1.0,0.6363636363636364,0.0
naive,000036.SZ,45,0.000539509636050133,0.01996965121167397,0.023227346728589837,1.0,0.4666666666666667,0.4666666666666667,1.0,0.6363636363636364,0.0
naive,000037.SZ,45,0.0013068232993861154,0.027295789246757775,0.03615001105651443,1.0,0.5333333333333333,0.5333333333333333,1.0,0.6956521739130436,0.0
naive,000040.SZ,45,0.002248415805998479,0.03799049270649747,0.047417463091127925,1.0,0.4,0.4,1.0,0.5714285714285715,0.0
naive,000046.SZ,45,0.0036075694103431546,0.049345428682863686,0.06006304529694739,0.9333333333333333,0.4,0.4,1.0,0.5714285714285715,0.0
naive,000048.SZ,45,0.0033208965600497564,0.04129370972514148,0.05762722065178709,1.0,0.4666666666666667,0.4666666666666667,1.0,0.6363636363636364,0.0
naive,000049.SZ,45,0.0009465489546362523,0.024428534243876678,0.030766035731570166,1.0,0.4,0.4,1.0,0.5714285714285715,0.0
naive,000056.SZ,45,0.002215933675771591,0.03482466706385212,0.047073704716875546,1.0,0.2,0.2,1.0,0.33333333333333337,0.0
naive,000058.SZ,45,0.0013818359774190633,0.027942640008404813,0.03717305445371773,0.9333333333333333,0.5333333333333333,0.5333333333333333,1.0,0.6956521739130436,0.0
naive,000059.SZ,45,0.002172200551906401,0.039131582342088175,0.04660687236777856,1.0,0.4,0.4,1.0,0.5714285714285715,0.0
naive,000068.SZ,45,0.0015622583256111767,0.030462073348462536,0.03952541366780589,0.8666666666666667,0.3333333333333333,0.3333333333333333,1.0,0.5,0.0
naive,000070.SZ,45,0.009152327535381985,0.07606610618531702,0.09566779779728384,1.0,0.5333333333333333,0.5333333333333333,1.0,0.6956521739130436,0.0
naive,000078.SZ,45,0.0002900502253937026,0.013703489148368386,0.017030860970417866,0.9333333333333333,0.5333333333333333,0.5333333333333333,1.0,0.6956521739130436,0.0
naive,000100.SZ,45,0.00204366222053614,0.036224389433239856,0.04520688244654944,1.0,0.6,0.6,1.0,0.7499999999999999,0.0
naive,000156.SZ,45,0.0026204406956578255,0.039968150202184874,0.05119024023832888,1.0,0.6666666666666666,0.6666666666666666,1.0,0.8,0.0
